CounterpartyID,EAD,PD,LGD,Industry,Country,Rating,Pillar_I_Capital_Requirement,Stressed_PD,Stressed_LGD,Capital_Requirement_CCAR,Expected_Credit_Loss_IFRS9,Stressed_PD_Internal,Stressed_LGD_Internal,Capital_Requirement_Internal_Stress_Test,Perc_Increase_Baseline_to_Severe
310,696780352.585152,0.131046220134055,0.6688048380889935,Technology,China,B,763360729.1887698,0.19656933020108253,0.8025658057067921,1374049312.5397859,61068858.33510159,0.26209244026811,1.0032072571334902,2290082187.56631,200.00000000000006
311,358262238.1838402,0.13224474321808044,0.21547668859943603,Banking and Financial Services,Germany,AAA,127611483.73053508,0.19836711482712066,0.25857202631932324,229700670.71496314,10208918.698442806,0.2644894864361609,0.32321503289915404,382834451.19160515,199.99999999999994
312,280698257.3672552,0.0681481278633007,0.5021084635543429,Real Estate and Construction,UK,AAA,120060791.18026619,0.10222219179495104,0.6025301562652114,216109424.12447912,9604863.294421295,0.1362962557266014,0.7531626953315144,360182373.54079854,199.99999999999997
313,637548479.5466946,0.17430088143448816,0.44133101260338964,Services,Germany,D,613037804.734637,0.2614513221517322,0.5295972151240675,1103468048.5223467,49043024.37877096,0.3486017628689763,0.6619965189050845,1839113414.2039113,200.00000000000006
314,631797709.1361877,0.12278467269587118,0.24366982993539726,Technology,UK,D,236283816.43142876,0.18417700904380677,0.29240379592247673,425310869.57657176,18902705.3145143,0.24556934539174236,0.3655047449030959,708851449.2942864,200.00000000000006
315,24886653.287777524,0.083804660562543,0.6912346151473856,Energy and Utilities,Switzerland,BBB,18020637.89508181,0.1257069908438145,0.8294815381768627,32437148.211147256,1441651.0316065447,0.167609321125086,1.0368519227210784,54061913.685245425,199.99999999999994
316,747362280.2381682,0.0712321283179582,0.4417917477834393,Real Estate and Construction,Germany,B,293991455.3253882,0.10684819247693729,0.5301500973401272,529184619.58569866,23519316.426031053,0.1424642566359164,0.6626876216751589,881974365.9761645,199.99999999999994
317,222652612.3409227,0.03160010079049323,0.4236216248817535,Services,UK,CC,37256701.09506425,0.04740015118573985,0.5083459498581041,67062061.97111565,2980536.08760514,0.06320020158098646,0.6354324373226302,111770103.28519274,199.99999999999994
318,55435671.9782959,0.12594607345124115,0.6040501055330223,Manufacturing,China,B,52717757.27274885,0.18891911017686172,0.7248601266396267,94891963.09094793,4217420.581819908,0.2518921469024823,0.9060751582995334,158153271.81824654,199.99999999999997
319,154046008.3548487,0.1586954141578984,0.4660858237085887,Services,China,BBB,142426477.43340382,0.2380431212368476,0.5593029884503065,256367659.3801269,11394118.194672305,0.3173908283157968,0.699128735562883,427279432.3002115,200.00000000000006
320,657124107.5852526,0.09026850090903306,0.4232504692560655,Services,Germany,BBB,313827568.3087843,0.1354027513635496,0.5079005631072786,564889622.9558119,25106205.464702744,0.18053700181806612,0.6348757038840983,941482704.926353,200.00000000000006
321,523531633.4106607,0.18397556130905138,0.5374649678490564,Retail,Germany,A,647087841.8347418,0.2759633419635771,0.6449579614188676,1164758115.3025353,51767027.34677935,0.36795112261810276,0.8061974517735846,1941263525.5042255,200.0
322,847090803.8882574,0.033851773552369104,0.41674148680477324,Services,South Korea,CCC,149378517.12442642,0.05077766032855366,0.5000897841657279,268881330.8239676,11950281.369954115,0.06770354710473821,0.6251122302071599,448135551.3732793,200.0
323,107146497.24099945,0.10269896589686792,0.6521820709519819,Energy and Utilities,France,D,89706294.3816051,0.1540484488453019,0.7826184851423782,161471329.8868892,7176503.550528408,0.20539793179373583,0.9782731064279728,269118883.1448153,200.00000000000006
324,829687123.9178826,0.13206090334435747,0.6549711162232377,Technology,South Korea,C,897058519.7841718,0.19809135501653619,0.7859653394678852,1614705335.611509,71764681.58273375,0.26412180668871493,0.9824566743348565,2691175559.3525157,200.00000000000006
325,651266982.0699127,0.11822478115814199,0.6530243458022702,Manufacturing,UK,D,628502436.2017835,0.17733717173721297,0.7836292149627242,1131304385.1632106,50280194.896142684,0.23644956231628397,0.9795365187034053,1885507308.605351,200.00000000000006
326,215714614.35621443,0.17900391892156806,0.6742074613877314,Retail,South Korea,D,325421075.08257425,0.26850587838235207,0.8090489536652776,585757935.1486336,26033686.006605938,0.3580078378431361,1.011311192081597,976263225.2477226,199.99999999999994
327,737168710.0563843,0.13996635657958112,0.5260835337478285,Retail,China,A,678508468.259336,0.20994953486937168,0.6313002404973941,1221315242.8668046,54280677.460746884,0.27993271315916224,0.7891253006217427,2035525404.7780082,200.00000000000006
328,741591954.6329678,0.16675629488874708,0.6920406094683165,Energy and Utilities,France,A,1069766120.4172575,0.2501344423331206,0.8304487313619797,1925579016.7510636,85581289.6333806,0.33351258977749415,1.0380609142024748,3209298361.251773,200.00000000000006
329,108893582.89790012,0.13580392303724562,0.3610901453595414,Retail,China,CC,66748306.644663125,0.2037058845558684,0.4333081744314497,120146951.96039361,5339864.53157305,0.27160784607449123,0.5416352180393121,200244919.93398938,200.0
330,267180364.20998842,0.07540625971126261,0.7486364965011307,Real Estate and Construction,South Korea,AA,188535416.83691216,0.11310938956689391,0.8983637958013568,339363750.30644184,15082833.346952973,0.15081251942252522,1.122954744751696,565606250.5107365,200.0
331,639226039.0229055,0.06179092133203436,0.44122180303578973,Banking and Financial Services,UK,AA,217844252.69051167,0.09268638199805154,0.5294661636429476,392119654.842921,17427540.215240933,0.12358184266406871,0.6618327045536846,653532758.071535,199.99999999999997
332,381194088.3528155,0.07649265515336713,0.5181294607285323,Manufacturing,South Korea,CC,188848784.04176146,0.1147389827300507,0.6217553528742387,339927811.2751706,15107902.723340917,0.15298531030673426,0.7771941910927984,566546352.1252844,200.00000000000006
333,765479701.0787762,0.08755384740102676,0.29974709438967223,Services,Switzerland,BBB,251115724.64748308,0.13133077110154012,0.35969651326760665,452008304.3654694,20089257.971798647,0.17510769480205352,0.4496206415845083,753347173.9424491,199.99999999999994
334,536506398.3668179,0.1670934199659196,0.22102639847508354,Energy and Utilities,UK,CC,247678559.88621315,0.2506401299488794,0.26523167817010024,445821407.79518366,19814284.790897053,0.3341868399318392,0.3315395977126253,743035679.6586394,199.99999999999997
335,857140077.7559371,0.1450778496463846,0.25505290676259473,Banking and Financial Services,US,AA,396454363.6512152,0.2176167744695769,0.3060634881151137,713617854.5721873,31716349.092097215,0.2901556992927692,0.3825793601438921,1189363090.9536455,199.99999999999997
336,111914989.39250532,0.16710004924360852,0.20130693955730533,Banking and Financial Services,UK,BBB,47058014.05862621,0.25065007386541277,0.2415683274687664,84704425.30552717,3764641.124690097,0.33420009848721705,0.301960409335958,141174042.17587864,200.00000000000006
337,734013025.6899377,0.18577591526295373,0.6623754870602546,Services,Germany,CCC,1129035094.064575,0.2786638728944306,0.7948505844723055,2032263169.3162348,90322807.52516599,0.37155183052590746,0.9935632305903819,3387105282.1937246,199.99999999999994
338,465175330.09889865,0.1648114601719276,0.6557793334414633,Retail,South Korea,AAA,628451577.292966,0.2472171902578914,0.7869352001297559,1131212839.1273386,50276126.18343728,0.3296229203438552,0.983669000162195,1885354731.8788984,200.00000000000006
339,519871564.8688116,0.19283273921751853,0.4500539746955919,Real Estate and Construction,France,AA,563964086.524142,0.2892491088262778,0.5400647696347103,1015135355.7434559,45117126.92193136,0.38566547843503707,0.6750809620433879,1691892259.5724263,200.00000000000006
340,284761516.5600524,0.19047367351535432,0.5651803159330344,Services,UK,D,383189231.44162476,0.2857105102730315,0.6782163791196413,689740616.5949246,30655138.51532998,0.38094734703070865,0.8477704738995516,1149567694.3248744,200.00000000000006
341,269794090.5289293,0.07098273900873221,0.2900265695891395,Banking and Financial Services,South Korea,C,69427733.07435425,0.10647410851309833,0.3480318835069674,124969919.53383763,5554218.645948339,0.14196547801746442,0.4350398543837093,208283199.22306275,200.00000000000006
342,190614011.57299447,0.08453834126345512,0.706729690080764,Energy and Utilities,France,D,142354727.15565124,0.1268075118951827,0.8480756280969168,256238508.88017225,11388378.1724521,0.16907668252691024,1.060094535121146,427064181.46695364,199.99999999999994
343,373972336.87621546,0.11928910094221888,0.5726396645528081,Services,Switzerland,D,319324090.0126051,0.17893365141332832,0.6871675974633698,574783362.0226891,25545927.201008406,0.23857820188443776,0.8589594968292122,957972270.0378152,200.0
344,239748857.14750442,0.14120377729797867,0.4114197412162687,Retail,Germany,B,174099690.8156303,0.211805665946968,0.49370368945952237,313379443.4681345,13927975.265250424,0.28240755459595734,0.617129611824403,522299072.44689083,199.99999999999994
345,190538348.2223439,0.09829407745175459,0.7137734703838594,Retail,China,D,167101428.25904423,0.1474411161776319,0.8565281644606313,300782570.86627966,13368114.260723539,0.19658815490350917,1.070660205575789,501304284.7771327,200.0
346,961834116.6933852,0.15967611541957238,0.6263770882459925,Banking and Financial Services,Switzerland,B,1202502569.0354915,0.23951417312935858,0.751652505895191,2164504624.263884,96200205.52283931,0.31935223083914477,0.9395656323689887,3607507707.106474,199.99999999999994
347,447966868.20017624,0.130081294441718,0.45096622129098735,Manufacturing,UK,A,328484416.13186353,0.19512194166257701,0.5411594655491848,591271949.0373545,26278753.290549085,0.260162588883436,0.676449331936481,985453248.3955907,200.00000000000006
348,678444210.2805088,0.12321535300538304,0.41787289124592353,Retail,France,B,436649711.1701344,0.18482302950807455,0.5014474694951082,785969480.106242,34931976.89361075,0.24643070601076608,0.6268093368688853,1309949133.5104034,200.00000000000006
349,374774010.34917146,0.03762507260839246,0.3209090787462122,Banking and Financial Services,France,CC,56563832.75328634,0.056437608912588685,0.38509089449545464,101814898.9559154,4525106.620262907,0.07525014521678491,0.4813636181193183,169691498.25985903,200.00000000000006
350,570223950.062581,0.04254974183869295,0.3048732627804224,Manufacturing,Switzerland,BB,92463799.48451526,0.06382461275803943,0.3658479153365069,166434839.07212746,7397103.958761221,0.0850994836773859,0.4573098941706336,277391398.45354575,199.99999999999997
351,499702906.924599,0.06952457352170259,0.47089044583744155,Technology,France,CC,204493779.2768348,0.10428686028255388,0.5650685350049298,368088802.69830257,16359502.342146782,0.13904914704340518,0.7063356687561624,613481337.8305044,200.00000000000006
352,613075460.2024399,0.1928702507704607,0.42198544003906646,Technology,Switzerland,C,623715673.280189,0.289305376155691,0.5063825280468798,1122688211.9043403,49897253.86241512,0.3857405015409214,0.6329781600585997,1871147019.840567,200.0
353,723006025.6944761,0.02447996612168432,0.23683274181780561,Banking and Financial Services,US,A,52396766.30836649,0.03671994918252648,0.28419929018136675,94314179.3550597,4191741.3046693197,0.04895993224336864,0.35524911272670845,157190298.9250995,200.00000000000006
354,664245296.5455626,0.19244773516607577,0.3860894194995509,Services,China,D,616934710.5449122,0.28867160274911363,0.463307303399461,1110482478.9808419,49354776.84359298,0.38489547033215155,0.5791341292493264,1850804131.6347368,200.00000000000006
355,762341285.2610521,0.10065037396904307,0.28024364764604526,Banking and Financial Services,Germany,CC,268788462.4394112,0.1509755609535646,0.3362923771752543,483819232.3909402,21503076.995152898,0.20130074793808614,0.4203654714690679,806365387.3182337,200.00000000000006
356,147158103.5043406,0.09283263810701772,0.6812505696132468,Energy and Utilities,Germany,CC,116332688.7861121,0.1392489571605266,0.8175006835358961,209398839.8150018,9306615.102888968,0.18566527621403545,1.0218758544198703,348998066.3583363,200.00000000000006
357,94937109.36303934,0.1709071741417442,0.48692968219204585,Technology,Germany,C,98758062.17815538,0.2563607612126163,0.584315618630455,177764511.92067972,7900644.97425243,0.3418143482834884,0.7303945232880688,296274186.53446615,200.00000000000006
358,339560533.6461775,0.16798046812209738,0.3104896513641311,Services,China,D,221377326.00718933,0.2519707021831461,0.3725875816369573,398479186.8129408,17710186.080575146,0.33596093624419476,0.46573447704619664,664131978.021568,199.99999999999997
359,482346033.01421535,0.035456961678068166,0.2968588807960451,Retail,US,B,63462954.66668707,0.05318544251710225,0.35623065695525413,114233318.40003672,5077036.373334966,0.07091392335613633,0.4452883211940677,190388864.0000612,200.0
360,225178183.84289432,0.16423143598049922,0.6911795368103884,Retail,US,BBB,319509287.77049756,0.24634715397074883,0.829415444172466,575116717.9868957,25560743.021639805,0.32846287196099844,1.0367693052155826,958527863.3114928,200.00000000000006
361,773451305.439978,0.10703363887533378,0.5340732476479457,Manufacturing,China,CC,552667726.8551698,0.16055045831300066,0.6408878971775348,994801908.3393054,44213418.14841358,0.21406727775066756,0.8011098714719186,1658003180.5655093,200.0
362,719836388.2788684,0.07139414801903883,0.5017500157507423,Real Estate and Construction,China,A,322324872.76868385,0.10709122202855825,0.6021000189008907,580184770.9836309,25785989.82149471,0.14278829603807766,0.7526250236261134,966974618.3060516,200.00000000000006
363,913665339.3785043,0.03059205353946664,0.46879940980526685,Energy and Utilities,UK,D,163792061.8134968,0.045888080309199955,0.5625592917663202,294825711.26429427,13103364.945079744,0.06118410707893328,0.7031991147079003,491376185.44049037,199.99999999999994
364,729231237.4476815,0.12252327030541897,0.6467013744860297,Manufacturing,Switzerland,D,722266781.1756325,0.18378490545812845,0.7760416493832356,1300080206.1161385,57781342.4940506,0.24504654061083794,0.9700520617290446,2166800343.5268974,200.0
365,108038172.54403506,0.15826298610143277,0.530190822983676,Energy and Utilities,South Korea,CCC,113317974.87419152,0.23739447915214917,0.6362289875804112,203972354.77354473,9065437.989935322,0.31652597220286555,0.795286234475514,339953924.62257457,200.0
366,665329829.0102283,0.17827815797001173,0.2715956833453607,Banking and Financial Services,UK,AA,402687370.55307543,0.2674172369550176,0.32591482001443284,724837266.9955359,32214989.644246034,0.35655631594002346,0.40739352501804105,1208062111.6592262,199.99999999999997
